amount,hour,customer_age_days,previous_transactions,previous_failures,avg_amount,amount_ratio,transactions_10min,transactions_1h,new_device,new_location,is_weekend,fraud
1219.26,10,1138,31,1,1545.78,0.789,1,4,0,0,0,0
1656.99,11,1358,26,0,551.08,3.007,1,1,0,0,0,0
944.42,20,820,36,0,1484.64,0.636,1,2,0,1,1,0
1572.47,12,355,27,0,892.58,1.762,0,1,0,0,0,0
271.15,20,361,30,0,1153.92,0.235,0,3,0,0,0,0
651.97,14,1174,25,1,526.2,1.239,2,5,0,0,0,0
524.97,10,111,21,0,961.5,0.546,3,4,0,0,0,0
2089.9,12,929,32,2,490.8,4.258,1,3,0,0,0,0
1361.97,15,1329,32,1,1044.01,1.305,0,1,0,0,0,0
494.8,7,1273,25,0,504.37,0.981,0,2,0,0,0,0
562.4,15,1732,29,0,1341.41,0.419,0,1,0,0,0,0
452.46,7,1051,33,0,1361.0,0.332,2,4,0,0,0,0
1151.54,14,435,27,0,1276.61,0.902,0,2,0,0,0,0
1069.98,11,675,29,1,672.24,1.592,1,2,0,0,1,0
3265.51,1,1638,39,1,838.6,3.894,12,18,1,1,1,1
593.79,20,1493,37,0,781.62,0.76,3,4,0,0,1,0
945.3,7,917,35,2,890.76,1.061,0,3,0,0,0,0
3967.57,7,1184,25,0,527.22,7.525,0,2,0,0,0,0
778.62,13,1648,38,1,657.22,1.185,2,3,0,0,1,0
1803.68,18,1432,23,0,1518.15,1.188,2,6,0,0,0,0
815.46,10,1043,27,0,1748.75,0.466,1,3,0,0,1,0
1637.85,19,782,27,1,759.99,2.155,1,5,0,0,0,0
1338.85,6,1755,25,0,1347.0,0.994,0,1,0,0,1,0
943.52,11,1110,30,0,714.09,1.321,4,5,0,0,0,0
1365.2,14,978,37,0,1593.32,0.857,1,2,0,0,0,0
1856.87,16,466,25,1,1217.58,1.525,1,5,0,0,0,0
996.81,12,968,25,1,364.13,2.737,0,1,0,0,0,0
869.37,20,830,32,0,614.63,1.414,1,4,0,0,0,0
1384.62,13,546,35,0,1245.41,1.112,0,2,0,0,1,0
2354.9,16,591,35,0,1091.62,2.157,0,2,0,0,1,0
446.98,7,1163,22,0,1200.42,0.372,1,1,0,0,0,0
478.3,21,1076,32,1,1335.09,0.358,2,4,0,0,1,0
2090.79,14,666,21,0,1481.44,1.411,1,2,0,0,0,0
712.98,13,693,25,0,481.13,1.482,1,3,0,0,0,0
1904.06,10,200,29,0,887.8,2.145,2,7,0,0,0,0
662.93,16,125,21,1,580.58,1.142,1,5,0,0,0,0
742.11,6,938,25,0,935.9,0.793,0,2,0,0,0,0
1701.36,13,147,27,0,568.81,2.991,1,4,0,0,1,0
1437.69,19,299,24,1,772.39,1.861,1,3,0,0,0,0
514.59,19,1061,26,0,1260.1,0.408,2,4,0,0,0,0
1333.27,16,102,35,0,526.39,2.533,4,6,0,0,1,0
664.95,12,1026,37,1,1061.68,0.626,0,2,0,0,0,0
1220.33,14,1016,26,0,1053.96,1.158,0,1,0,0,1,0
993.09,8,1577,28,1,956.61,1.038,0,2,0,1,0,0
874.12,16,1429,24,0,1257.6,0.695,1,1,0,0,0,0
684.08,9,1687,36,1,633.41,1.08,0,1,0,0,1,0
383.2,11,1555,31,0,545.84,0.702,1,2,0,0,0,0
678.96,18,195,34,0,1188.0,0.572,0,2,0,0,1,0
1407.62,8,1250,23,0,1037.37,1.357,0,2,0,1,1,0
1234.73,11,922,36,0,801.09,1.541,0,2,0,0,0,0
607.73,12,404,25,1,1217.71,0.499,0,2,0,0,0,0
1766.1,22,1652,28,0,539.87,3.271,1,5,0,0,1,0
1176.91,19,1685,27,0,1616.67,0.728,1,4,0,0,0,0
1355.17,12,949,33,1,557.15,2.432,1,1,0,0,0,0
546.0,16,335,24,0,523.32,1.043,0,1,0,0,0,0
25112.66,0,537,29,1,840.44,29.88,10,14,1,1,1,1
1261.77,19,1551,28,0,305.84,4.126,0,3,0,0,0,0
2259.04,11,378,36,2,587.06,3.848,1,5,0,0,1,0
686.6,21,663,30,0,796.87,0.862,1,1,0,0,0,0
355.28,21,731,20,0,417.11,0.852,0,3,0,0,0,0
578.14,10,667,29,0,805.44,0.718,1,1,0,0,0,0
1724.29,12,1673,33,1,746.31,2.31,2,5,0,0,0,0
522.52,21,260,27,0,1901.8,0.275,3,5,0,0,1,0
2210.45,7,1721,31,0,1320.22,1.674,2,4,0,0,0,0
653.39,17,1696,37,0,1114.66,0.586,0,2,0,0,1,0
1204.78,14,550,34,0,492.98,2.444,0,2,0,0,0,0
1107.42,15,691,24,0,638.72,1.734,0,3,0,0,0,0
820.68,15,772,21,0,1473.97,0.557,3,4,0,0,0,0
823.42,14,73,28,0,893.55,0.922,1,2,0,0,0,0
7376.22,0,604,29,1,936.08,7.88,15,28,1,0,1,1
2858.6,13,1634,22,1,921.34,3.103,0,1,0,0,0,0
1293.32,22,883,39,1,712.66,1.815,1,3,0,0,0,0
398.08,7,1289,34,0,958.98,0.415,1,1,0,0,0,0
461.17,8,1171,25,1,909.45,0.507,1,2,0,0,0,0
1302.32,6,810,37,0,482.22,2.701,0,3,0,0,0,0
966.55,16,823,34,0,712.18,1.357,3,4,1,0,1,0
358.14,11,172,20,1,582.12,0.615,0,1,0,0,0,0
3928.1,6,1082,30,1,747.78,5.253,3,6,0,0,0,0
209.69,9,729,34,1,2556.73,0.082,1,2,0,0,0,0
753.42,10,238,31,0,814.11,0.925,1,2,0,0,1,0
981.7,7,718,49,0,2070.52,0.474,2,4,0,0,0,0
667.66,19,170,40,0,564.88,1.182,2,4,0,0,0,0
1553.3,6,170,34,2,667.72,2.326,1,2,0,0,0,0
1288.04,21,1467,27,1,414.81,3.105,2,5,0,0,0,0
1050.29,22,468,20,1,742.17,1.415,0,3,0,0,1,0
933.86,21,598,34,0,1097.77,0.851,1,4,0,0,1,0
1305.43,9,1429,21,0,638.12,2.046,1,1,0,0,0,0
865.73,9,1167,27,0,470.47,1.84,2,3,0,0,0,0
423.1,22,999,17,0,827.65,0.511,0,0,0,0,0,0
1654.04,16,605,26,0,885.82,1.867,2,6,1,0,0,0
2543.79,15,700,32,0,2162.2,1.176,0,2,0,0,1,0
1017.75,20,1458,34,0,380.17,2.677,1,6,1,0,1,0
1029.39,9,125,33,0,535.91,1.921,0,0,0,0,1,0
952.8,12,238,23,0,782.13,1.218,3,7,0,0,0,0
470.7,8,129,21,0,668.54,0.704,0,0,0,0,0,0
720.75,19,1617,30,0,794.9,0.907,2,5,0,0,1,0
21084.29,2,670,32,3,1048.97,20.1,10,12,1,0,1,1
1118.17,8,677,20,3,564.3,1.982,0,4,0,0,0,0
2499.92,12,1578,28,0,587.46,4.255,2,4,0,0,1,0
1467.28,15,1187,31,0,552.51,2.656,0,0,0,0,1,0
777.94,9,1315,22,1,525.46,1.481,1,3,0,0,0,0
1410.64,21,1590,31,0,420.89,3.352,1,3,0,0,0,0
874.03,20,1775,32,0,242.94,3.598,0,5,0,0,0,0
394.05,21,573,23,0,1344.8,0.293,0,2,0,0,0,0
1732.8,12,1199,32,0,1659.07,1.044,2,4,0,0,1,0
1289.16,12,336,31,0,912.57,1.413,0,1,0,0,1,0
4917.16,14,785,31,0,1537.94,3.197,1,3,0,0,0,0
726.27,21,1534,36,2,509.04,1.427,1,1,0,0,1,0
1460.86,14,1580,21,1,1024.36,1.426,1,2,0,0,0,0
649.36,12,1546,33,0,700.99,0.926,2,2,0,0,0,0
605.67,17,154,33,0,554.9,1.091,2,3,0,0,1,0
3518.1,8,1048,38,0,646.04,5.446,4,5,0,0,1,0
313.84,22,262,29,1,625.9,0.501,0,2,1,0,0,0
954.77,17,1188,29,1,582.8,1.638,0,3,0,0,1,0
2536.27,13,1267,25,0,420.93,6.025,0,1,0,0,1,0
416.02,7,1413,23,1,1324.54,0.314,2,4,0,0,1,0
734.58,11,1052,33,0,662.85,1.108,1,3,0,0,0,0
1600.82,15,1054,35,0,911.86,1.756,2,2,0,0,0,0
501.34,22,1256,27,0,1085.74,0.462,2,5,0,0,1,0
1164.13,14,934,33,0,725.75,1.604,2,4,0,0,0,0
628.72,22,400,29,1,1011.29,0.622,3,5,0,0,0,0
2027.6,14,958,34,1,588.33,3.446,1,6,0,0,1,0
9010.21,2,1092,31,2,816.98,11.029,16,18,0,1,1,1
745.85,7,1027,14,0,979.84,0.761,2,2,0,0,0,0
200.12,19,1215,24,1,1039.87,0.192,1,3,0,0,0,0
1289.56,10,1313,26,1,781.73,1.65,2,4,0,0,1,0
1704.34,12,1479,34,0,1104.09,1.544,1,5,0,0,0,0
1295.62,11,791,36,2,705.53,1.836,0,3,0,0,0,0
1208.16,15,286,27,0,776.25,1.556,2,6,0,0,0,0
1122.94,16,980,32,0,712.45,1.576,2,2,0,0,0,0
804.33,11,47,26,0,1196.78,0.672,0,1,0,0,0,0
636.97,6,994,30,0,304.74,2.09,0,2,0,0,0,0
988.92,16,514,39,0,830.17,1.191,2,3,1,0,0,0
847.8,13,1238,32,0,1095.12,0.774,1,6,0,0,0,0
1404.84,20,538,37,0,506.22,2.775,2,6,0,0,0,0
601.09,17,783,26,0,1317.41,0.456,0,4,0,0,0,0
756.83,12,1515,23,0,1188.0,0.637,0,2,0,0,1,0
1001.17,6,1728,26,0,826.48,1.211,1,3,0,0,0,0
628.47,15,763,21,0,2596.67,0.242,3,4,0,0,0,0
443.17,19,817,26,0,558.91,0.793,0,3,0,0,1,0
1356.19,19,1541,30,2,1036.28,1.309,0,2,0,0,0,0
463.69,11,553,28,0,903.12,0.513,0,2,0,0,0,0
1053.52,9,135,24,0,662.16,1.591,0,2,0,0,0,0
1273.93,7,401,30,0,867.73,1.468,2,2,0,0,0,0
2076.12,16,1267,27,0,2409.15,0.862,1,5,0,0,0,0
3376.72,10,1172,25,0,794.27,4.251,1,2,0,0,0,0
1960.3,19,533,24,1,751.58,2.608,1,3,0,0,1,0
643.62,16,831,20,1,571.76,1.126,0,1,0,0,0,0
805.88,6,1477,30,0,959.65,0.84,2,3,0,0,0,0
1120.49,17,1259,35,0,710.09,1.578,2,5,0,0,0,0
917.13,10,1352,28,0,564.06,1.626,1,2,0,0,0,0
1032.39,20,1040,19,0,698.18,1.479,1,1,0,0,0,0
1882.51,6,756,23,0,1414.25,1.331,1,3,0,1,0,0
1017.91,12,198,28,1,436.33,2.333,1,5,0,0,0,0
1567.01,6,1244,31,0,942.03,1.663,0,1,0,0,0,0
508.52,16,1478,27,1,419.04,1.214,2,7,0,0,1,0
1233.68,14,80,26,0,410.4,3.006,0,4,0,0,0,0
376.86,15,879,34,1,649.08,0.581,0,1,0,0,0,0
13613.3,1,1456,25,2,673.44,20.215,7,21,1,0,0,1
853.13,21,1313,34,0,1870.75,0.456,0,1,0,0,1,0
442.03,12,711,25,0,487.08,0.908,1,3,0,0,1,0
809.85,15,1191,28,0,1057.94,0.765,0,1,1,0,1,0
1225.47,16,577,26,0,1141.91,1.073,3,4,0,0,0,0
477.28,20,1457,23,0,792.8,0.602,1,3,0,0,1,0
581.73,9,1491,27,2,1523.33,0.382,0,3,0,1,0,0
758.8,14,350,32,0,878.61,0.864,1,3,0,0,1,0
1491.99,20,114,29,0,1180.01,1.264,0,2,0,0,1,0
311.83,10,989,24,0,663.24,0.47,2,2,1,0,1,0
1213.88,12,1547,35,1,629.71,1.928,0,0,0,0,0,0
820.16,13,389,31,0,2220.35,0.369,0,1,0,0,0,0
1700.81,18,1346,31,1,1758.86,0.967,0,1,0,0,0,0
1176.25,17,1666,47,0,1321.0,0.89,0,1,0,0,0,0
1992.14,8,1390,25,1,1308.23,1.523,0,1,0,0,1,0
1182.4,9,979,30,0,1272.16,0.929,0,4,0,0,0,0
484.4,19,986,22,0,523.98,0.924,0,1,0,0,0,0
1194.21,17,957,31,0,834.64,1.431,1,6,0,0,0,0
1236.33,14,1068,27,0,2262.7,0.546,0,0,0,0,0,0
642.2,13,550,24,0,1226.57,0.524,3,5,0,0,1,0
697.52,22,1105,29,0,488.5,1.428,1,1,0,0,1,0
249.94,21,1290,33,0,1038.19,0.241,0,3,0,0,1,0
1404.84,12,760,28,0,1198.38,1.172,1,3,1,0,0,0
866.05,11,1206,32,0,664.8,1.303,1,3,0,0,0,0
682.48,20,1633,22,0,730.22,0.935,0,1,0,0,1,0
536.5,11,882,29,1,575.58,0.932,0,2,0,0,1,0
709.48,13,904,32,1,958.05,0.741,1,6,0,0,1,0
1185.36,21,373,27,0,648.85,1.827,0,6,0,0,1,0
1028.24,7,893,26,1,984.46,1.044,2,3,0,0,0,0
774.37,17,35,30,0,598.21,1.294,0,2,0,0,1,0
474.08,17,1483,25,0,822.22,0.577,3,4,0,0,1,0
769.36,12,110,38,0,1173.65,0.656,0,1,0,0,0,0
586.13,9,652,24,1,543.51,1.078,1,5,0,0,0,0
5278.87,4,1200,35,2,2243.06,2.353,9,21,1,0,1,1
1301.25,19,541,33,0,544.88,2.388,2,4,0,0,0,0
686.64,20,126,33,0,373.89,1.836,1,3,0,0,0,0
2315.1,11,1135,24,1,959.19,2.414,0,1,0,0,1,0
673.65,22,544,26,0,1833.89,0.367,1,4,0,0,0,0
358.72,18,479,25,0,410.68,0.873,0,2,0,0,0,0
814.38,10,1552,27,0,616.67,1.321,3,5,0,0,1,0
659.95,14,652,24,1,548.09,1.204,1,3,0,0,0,0
6010.11,11,660,36,0,372.1,16.152,1,1,0,1,1,0
712.76,15,703,30,0,916.07,0.778,0,1,0,0,0,0
396.47,9,1558,34,0,2715.08,0.146,4,4,0,0,1,0
918.41,18,1058,30,0,1042.02,0.881,2,4,1,0,1,0
820.76,13,1204,29,0,632.49,1.298,1,1,0,0,0,0
472.9,17,1266,39,1,1097.22,0.431,1,2,0,0,0,0
1094.19,16,1690,39,0,770.75,1.42,0,2,0,0,0,0
1225.84,17,1305,27,0,504.06,2.432,1,3,0,0,0,0
938.8,18,509,34,0,1179.23,0.796,0,0,0,0,1,0
775.31,17,73,22,0,2440.62,0.318,0,2,0,0,0,0
733.21,14,903,33,0,1371.59,0.535,2,4,0,0,1,0
637.24,15,1185,26,1,706.64,0.902,2,3,0,0,0,0
443.74,16,895,37,0,691.89,0.641,2,3,0,0,1,0
2031.93,19,846,38,1,819.08,2.481,0,3,0,0,0,0
3431.23,14,935,26,0,931.71,3.683,0,2,0,0,0,0
510.39,11,53,32,0,1280.33,0.399,0,3,0,0,1,0
644.55,10,1394,32,0,904.21,0.713,2,5,0,0,1,0
495.27,9,1173,24,0,1041.75,0.475,2,6,0,0,0,0
1465.37,16,538,28,0,516.97,2.835,0,3,0,0,0,0
513.73,18,1503,21,0,1444.63,0.356,2,4,0,0,0,0
1318.35,11,1450,31,0,775.45,1.7,1,3,0,0,1,0
7997.33,23,1354,50,1,1337.15,5.981,12,29,1,0,0,1
825.29,12,1454,31,0,952.32,0.867,0,0,1,0,0,0
1896.82,21,791,33,1,465.86,4.072,1,2,0,0,1,0
740.71,21,50,18,0,584.87,1.266,2,6,0,0,0,0
898.98,22,1101,45,0,1488.4,0.604,2,3,0,0,0,0
459.8,20,1076,25,0,649.12,0.708,1,4,0,0,0,0
234.45,20,1648,29,0,697.7,0.336,2,4,0,0,0,0
1608.47,15,550,28,0,2016.57,0.798,1,4,0,0,1,0
639.02,15,403,35,0,442.68,1.444,0,5,0,0,0,0
1696.04,11,1044,33,2,1227.87,1.381,0,1,0,0,0,0
4200.83,3,1537,22,4,1124.26,3.737,14,9,1,0,0,1
845.67,11,969,35,0,569.84,1.484,0,2,0,0,0,0
1005.59,11,732,24,1,645.45,1.558,0,2,0,0,0,0
667.36,22,681,30,1,1286.18,0.519,0,4,0,1,0,0
369.29,6,219,39,0,955.37,0.387,0,1,0,0,0,0
556.0,8,635,28,0,1340.65,0.415,2,4,0,0,0,0
532.45,19,1639,27,0,736.24,0.723,5,5,0,0,0,0
881.44,17,1439,24,0,647.08,1.362,2,6,0,0,1,0
1659.63,19,1460,26,0,964.34,1.721,1,5,0,0,0,0
602.39,13,1617,35,0,1103.8,0.546,0,2,0,0,0,0
849.99,6,1119,29,0,930.97,0.913,0,8,0,0,0,0
1023.87,11,241,29,1,986.33,1.038,0,4,0,0,1,0
580.1,20,922,33,0,1356.45,0.428,3,4,0,0,0,0
1109.8,17,1360,36,0,922.94,1.202,2,3,0,0,0,0
1644.62,20,1661,25,0,712.52,2.308,1,4,0,0,0,0
1114.82,6,309,25,0,1019.36,1.094,0,1,0,0,0,0
873.38,11,1151,26,0,606.59,1.44,2,5,0,0,1,0
565.37,17,518,21,0,328.26,1.722,1,4,0,0,1,0
841.12,6,289,31,0,629.06,1.337,2,7,0,0,0,0
593.44,13,89,40,0,1697.46,0.35,1,2,0,0,0,0
650.24,20,902,28,1,1102.37,0.59,1,3,1,0,0,0
839.53,8,1042,27,0,1658.03,0.506,1,4,0,0,0,0
800.72,7,662,28,0,784.93,1.02,1,2,0,0,1,0
1584.79,16,169,25,0,1482.78,1.069,0,1,0,0,1,0
649.78,9,471,23,0,758.46,0.857,1,2,0,0,1,0
1111.82,9,1391,25,0,515.79,2.156,0,2,0,0,0,0
695.4,15,1686,27,0,597.52,1.164,1,4,0,0,0,0
544.01,16,423,28,0,610.19,0.892,0,1,0,0,1,0
1253.44,19,379,22,0,891.37,1.406,1,3,0,1,0,0
1130.48,7,888,32,0,1545.53,0.731,0,1,0,0,0,0
645.44,19,808,36,2,716.06,0.901,3,4,0,0,1,0
160.96,17,1774,25,0,694.93,0.232,1,1,0,0,1,0
1662.93,17,1215,29,0,1205.84,1.379,0,3,0,0,0,0
1376.71,10,406,23,1,1252.86,1.099,1,3,0,0,0,0
1693.96,20,1528,26,0,930.92,1.82,0,2,0,0,1,0
1744.63,8,1578,27,0,890.01,1.96,0,1,0,0,0,0
905.15,17,454,26,0,719.28,1.258,0,0,0,0,0,0
714.06,8,1722,27,1,985.77,0.724,0,2,0,0,0,0
335.17,16,578,23,2,496.61,0.675,1,6,0,0,0,0
967.36,13,1605,27,0,1187.8,0.814,1,3,0,0,1,0
701.25,8,1127,24,3,672.69,1.042,1,4,1,0,0,0
583.73,9,1549,33,0,631.66,0.924,1,4,0,0,0,0
425.25,13,91,38,0,905.74,0.47,1,2,0,0,1,0
509.45,12,1196,38,0,886.82,0.574,0,2,0,0,0,0
428.27,13,103,36,0,1809.38,0.237,1,2,0,0,0,0
1550.16,13,1007,30,1,1437.63,1.078,2,3,0,0,1,0
1658.39,6,828,29,1,464.68,3.569,1,3,0,0,1,0
596.9,13,1537,28,0,770.5,0.775,1,2,0,0,0,0
1760.84,12,1466,39,0,762.3,2.31,2,4,0,0,0,0
11761.11,3,1656,30,1,1316.83,8.931,13,13,1,0,0,1
2013.32,9,437,30,0,1419.9,1.418,2,3,0,0,1,0
1246.47,9,883,26,1,768.61,1.622,0,2,0,0,1,0
1271.17,7,891,34,0,413.08,3.077,2,5,0,1,1,0
1027.37,16,1567,29,0,958.22,1.072,0,4,0,0,0,0
603.68,15,106,33,0,535.77,1.127,1,3,0,0,0,0
434.34,19,107,25,1,468.52,0.927,4,8,0,0,0,0
1004.93,10,1220,26,0,835.9,1.202,0,0,0,0,0,0
851.98,12,696,37,0,703.84,1.21,1,3,0,0,1,0
3750.72,9,71,27,1,705.91,5.313,2,4,0,0,0,0
1354.55,21,296,32,0,996.43,1.359,0,1,0,0,0,0
564.26,19,1141,19,0,624.39,0.904,1,3,0,0,1,0
857.13,8,1220,25,0,665.56,1.288,2,5,0,0,1,0
733.19,19,833,44,0,438.27,1.673,0,1,0,0,1,0
878.64,21,1343,24,1,578.37,1.519,0,1,0,0,0,0
436.46,17,350,37,0,1233.57,0.354,0,1,0,0,0,0
1479.01,22,1782,29,1,822.7,1.798,1,3,0,0,0,0
722.44,9,1707,29,0,1482.37,0.487,1,1,0,0,0,0
1286.75,10,142,32,0,554.39,2.321,0,1,0,0,1,0
644.2,16,288,29,0,545.89,1.18,1,4,0,0,0,0
721.53,15,1129,34,0,302.74,2.383,0,3,1,1,0,0
1244.27,18,1321,32,0,1283.61,0.969,1,3,0,0,1,0
287.4,22,724,29,2,727.39,0.395,2,3,0,0,0,0
1545.35,9,868,36,1,850.55,1.817,1,4,0,0,0,0
2015.07,20,907,27,0,537.52,3.749,1,1,0,0,0,0
1993.61,8,1265,25,1,431.3,4.622,2,6,1,0,0,0
610.62,13,799,36,0,709.67,0.86,1,1,0,0,0,0
1059.93,13,1761,30,0,708.24,1.497,1,2,1,0,1,0
702.44,19,1749,30,1,1393.63,0.504,0,3,0,0,0,0
396.47,13,202,30,0,442.26,0.896,1,2,0,0,0,0
942.75,20,254,34,0,782.79,1.204,0,2,0,0,0,0
402.97,8,547,31,0,1449.7,0.278,1,4,0,0,1,0
11456.16,1,1464,20,4,505.59,22.659,12,34,1,0,0,1
1408.57,9,1761,29,1,581.87,2.421,2,7,0,0,1,0
1826.54,16,958,28,0,810.64,2.253,0,3,0,0,0,0
1190.15,14,1188,29,0,1105.08,1.077,2,5,0,0,0,0
715.15,7,121,22,0,972.68,0.735,0,0,0,0,0,0
809.23,14,394,30,0,1101.7,0.735,0,1,0,0,0,0
960.59,20,1102,28,1,597.83,1.607,1,4,0,0,0,0
2007.36,15,1413,45,0,965.81,2.078,1,4,0,0,1,0
2019.02,17,215,27,0,1128.24,1.79,2,5,0,0,1,0
857.26,22,1066,27,0,471.33,1.819,0,3,0,0,0,0
1541.62,11,1051,34,0,1902.02,0.811,3,7,0,0,0,0
675.99,6,475,32,0,736.01,0.918,1,1,0,0,0,0
1141.32,17,1496,32,0,369.93,3.085,1,2,0,0,1,0
740.85,19,1138,27,2,1319.22,0.562,0,4,0,0,1,0
1026.76,8,310,30,1,791.66,1.297,1,2,0,0,0,0
571.33,11,1734,21,2,1137.12,0.502,0,2,0,0,0,0
411.08,12,283,36,1,1153.53,0.356,0,1,0,0,0,0
452.4,18,364,29,0,980.93,0.461,0,3,0,0,0,0
1237.31,20,1170,31,0,1464.14,0.845,1,1,0,0,0,0
486.46,18,1712,35,0,583.53,0.834,0,2,0,0,0,0
744.23,11,997,32,0,1639.82,0.454,0,4,0,1,0,0
1465.16,16,1396,28,1,413.48,3.544,2,3,0,0,1,0
1662.69,10,157,28,0,1194.1,1.392,3,6,0,0,0,0
523.91,16,191,29,1,963.73,0.544,2,4,0,0,0,0
239.8,22,838,40,1,1509.07,0.159,1,3,0,0,1,0
577.11,17,1241,20,0,534.83,1.079,0,2,0,0,0,0
1002.54,19,820,30,0,920.89,1.089,0,3,0,0,0,0
1298.73,18,1308,29,0,1980.68,0.656,0,2,0,0,0,0
469.25,14,808,35,0,586.55,0.8,1,1,0,0,1,0
339.79,8,1555,26,0,605.73,0.561,0,2,0,0,0,0
544.96,22,1717,33,1,1767.78,0.308,1,3,0,0,0,0
674.83,12,1197,25,0,1873.22,0.36,0,1,0,1,1,0
36583.54,4,355,21,3,876.73,41.727,9,29,1,0,0,1
953.76,20,1521,16,1,374.91,2.544,2,2,0,0,1,0
1282.73,17,1209,30,0,593.74,2.16,1,2,0,0,0,0
1644.31,15,1562,37,2,480.3,3.424,1,2,0,0,1,0
701.17,10,961,31,0,2025.06,0.346,2,4,0,0,0,0
948.85,8,1036,21,0,795.98,1.192,1,3,0,0,0,0
1031.89,20,905,16,0,588.27,1.754,2,6,0,0,0,0
1253.22,22,854,21,0,901.12,1.391,2,2,0,0,0,0
836.54,17,730,37,0,552.88,1.513,2,2,0,0,0,0
1594.29,22,91,32,0,717.84,2.221,0,1,0,0,0,0
1647.35,9,1633,27,0,852.68,1.932,1,2,0,0,0,0
768.25,14,123,28,0,552.1,1.391,1,2,0,0,0,0
1363.07,8,666,28,0,370.77,3.676,0,0,0,1,0,0
1112.17,15,1550,37,1,972.99,1.143,0,2,0,0,0,0
3881.55,21,292,27,0,1395.01,2.782,1,2,0,0,0,0
1469.84,10,257,25,1,521.13,2.82,1,5,0,0,0,0
1110.36,13,726,33,0,1425.21,0.779,0,3,0,0,1,0
656.48,14,329,26,1,569.18,1.153,1,2,0,0,1,0
508.28,13,591,31,0,924.1,0.55,1,1,0,0,0,0
1200.22,22,919,24,1,918.87,1.306,1,3,0,0,0,0
350.88,13,937,37,1,439.04,0.799,3,4,0,1,0,0
2193.3,10,1242,43,0,569.5,3.851,0,1,0,0,1,0
289.26,11,452,26,0,624.89,0.463,1,4,0,0,1,0
509.77,11,1500,32,0,722.86,0.705,0,2,0,0,0,0
1556.21,11,68,34,0,1177.57,1.322,4,7,0,0,0,0
880.53,21,387,29,1,1307.52,0.673,0,0,0,0,0,0
4285.35,2,1706,26,2,565.29,7.581,13,20,1,0,0,1
615.16,12,85,30,0,1890.39,0.325,3,5,0,0,0,0
837.0,8,199,25,1,470.37,1.779,0,2,0,0,0,0
1308.08,22,190,38,0,677.9,1.93,0,3,0,0,0,0
568.08,8,149,37,1,733.91,0.774,2,6,0,0,0,0
777.33,11,1568,34,0,1834.69,0.424,2,5,0,0,0,0
6375.58,0,484,26,3,709.46,8.987,12,14,1,0,0,1
773.61,6,70,26,1,355.28,2.177,0,2,0,0,0,0
1356.91,11,522,30,1,706.54,1.921,0,3,0,0,0,0
1155.97,22,62,41,2,1282.79,0.901,0,0,0,0,0,0
847.64,6,924,28,0,1254.27,0.676,2,2,0,0,0,0
351.32,10,434,31,1,602.19,0.583,1,2,0,0,0,0
1719.88,7,51,32,0,694.51,2.476,1,1,0,0,1,0
540.2,17,685,33,1,1236.47,0.437,1,2,0,0,0,0
2384.7,6,166,28,0,1064.74,2.24,0,3,0,0,0,0
564.16,6,1696,30,1,896.09,0.63,0,2,0,0,0,0
1032.54,14,223,37,2,351.07,2.941,1,1,0,0,0,0
1273.8,18,1139,24,1,714.43,1.783,0,4,0,0,1,0
805.82,21,1766,30,1,838.41,0.961,0,6,0,0,1,0
1065.9,9,1482,25,0,1054.81,1.011,0,2,0,0,0,0
768.63,15,545,28,1,696.76,1.103,1,5,0,0,0,0
2537.8,19,1511,25,0,463.13,5.48,0,2,0,0,0,0
1003.46,18,794,21,0,1010.53,0.993,3,5,1,0,1,0
842.17,22,1205,28,0,1230.94,0.684,0,2,0,0,1,0
1026.92,7,1595,29,0,653.31,1.572,1,5,0,0,0,0
1673.59,6,841,32,0,486.47,3.44,1,2,0,0,0,0
1112.91,17,1156,28,1,544.53,2.044,1,2,0,0,1,0
993.15,12,150,26,0,412.61,2.407,1,2,0,0,1,0
407.87,18,902,26,0,661.27,0.617,0,3,0,0,0,0
1695.0,18,692,26,0,840.73,2.016,1,4,0,0,1,0
1088.61,13,1293,31,1,771.57,1.411,0,3,0,0,1,0
702.78,22,776,25,1,2039.31,0.345,1,2,0,0,0,0
1074.59,20,1119,30,2,975.13,1.102,0,3,0,0,0,0
1929.45,12,1149,33,0,807.66,2.389,1,3,0,0,0,0
1330.46,6,1422,31,0,811.61,1.639,1,2,0,0,0,0
2651.03,22,1420,34,0,1341.28,1.976,0,2,0,0,1,0
1452.29,22,1581,21,1,1503.24,0.966,1,2,0,0,1,0
310.7,21,71,37,0,1197.0,0.26,2,5,0,0,0,0
1796.36,6,332,31,0,2265.78,0.793,0,2,0,0,0,0
344.2,18,509,32,0,1021.08,0.337,1,1,0,0,0,0
1887.52,22,812,24,0,1046.23,1.804,3,4,0,0,0,0
1460.9,12,1393,35,1,1475.15,0.99,1,1,0,0,0,0
2261.94,18,977,32,0,797.95,2.835,2,4,0,0,0,0
1145.49,15,323,32,0,597.77,1.916,1,5,0,0,0,0
1050.92,13,786,36,0,790.51,1.329,1,3,0,0,0,0
1774.47,18,1260,27,1,1150.43,1.542,1,2,0,0,0,0
470.01,15,605,24,0,1418.74,0.331,0,3,0,0,0,0
917.98,17,400,30,0,1094.81,0.838,1,2,0,0,0,0
791.16,9,493,24,1,1269.38,0.623,3,3,0,0,0,0
